,Domain,Facility_ID,DateFrom
656,Fyzioterapeut,35089,2009-01-01
657,Fyzioterapeut,36886,2008-09-01
658,Fyzioterapeut,36963,2008-08-05
659,Fyzioterapeut,36995,2008-05-01
660,Fyzioterapeut,36996,2008-05-01
661,Fyzioterapeut,37826,2008-01-01
662,Fyzioterapeut,37828,2008-01-01
663,Fyzioterapeut,38016,2004-03-01
664,Fyzioterapeut,39690,2007-02-09
665,Fyzioterapeut,40175,2006-06-09
666,Fyzioterapeut,40177,2005-10-05
667,Fyzioterapeut,40208,2005-01-01
668,Fyzioterapeut,40479,2006-07-01
669,Fyzioterapeut,42626,2005-01-01
670,Fyzioterapeut,42700,2004-05-01
671,Fyzioterapeut,42790,2004-09-01
672,Fyzioterapeut,44771,2003-06-06
673,Fyzioterapeut,44940,1998-08-01
674,Fyzioterapeut,44957,2001-02-01
675,Fyzioterapeut,50123,1994-02-01
676,Fyzioterapeut,53300,1996-02-01
677,Fyzioterapeut,53302,1995-09-01
678,Fyzioterapeut,53307,1994-12-01
679,Fyzioterapeut,53322,1994-02-01
680,Fyzioterapeut,55986,1992-05-01
681,Fyzioterapeut,56708,1998-01-01
682,Fyzioterapeut,60466,1996-07-01
683,kardiologie,14686,2016-12-01
684,kardiologie,20666,2015-01-01
685,kardiologie,20895,2015-01-30
686,kardiologie,22201,2014-12-01
687,kardiologie,29497,2012-01-01
688,kardiologie,30295,2012-03-22
689,kardiologie,35690,2009-05-01
690,kardiologie,53349,1993-02-01
691,sexuologie,27191,2013-01-01
692,Fyzioterapeut,746,2021-07-01
693,Fyzioterapeut,6664,2019-07-01
694,Fyzioterapeut,6968,2019-01-01
695,Fyzioterapeut,6970,2019-01-01
696,Fyzioterapeut,7011,2019-04-01
697,Fyzioterapeut,7116,2019-04-01
698,Fyzioterapeut,10359,2018-03-01
699,Fyzioterapeut,11749,2017-10-01
700,Fyzioterapeut,12504,2017-05-01
701,Fyzioterapeut,16618,2016-04-01
702,Fyzioterapeut,21670,2015-01-01
703,Fyzioterapeut,25741,2013-07-01
704,Fyzioterapeut,37139,2008-01-01
705,Fyzioterapeut,37566,2008-03-01
706,Fyzioterapeut,38185,2007-09-01
707,Fyzioterapeut,39108,2007-05-16
708,Fyzioterapeut,39109,2007-06-01
709,Fyzioterapeut,42102,2005-01-01
710,Fyzioterapeut,42664,2004-12-01
711,Fyzioterapeut,48216,2000-01-01
712,Fyzioterapeut,48413,1995-03-01
713,Fyzioterapeut,48888,1995-07-01
714,Fyzioterapeut,53220,1994-09-01
715,Fyzioterapeut,53221,1994-09-01
716,Fyzioterapeut,53225,1994-05-01
717,Fyzioterapeut,53226,1994-05-02
718,Fyzioterapeut,53232,1994-02-01
719,kardiologie,22735,2014-07-01
720,kardiologie,34115,2010-01-01
721,kardiologie,38141,2007-09-01
722,kardiologie,43847,2004-01-01
723,Dentální hygienistka,908,2021-05-01
724,Dentální hygienistka,14983,2015-08-31
725,Fyzioterapeut,1814,2021-01-14
726,Fyzioterapeut,4627,2020-03-01
727,Fyzioterapeut,5931,2019-08-31
728,Fyzioterapeut,6066,2019-06-27
729,Fyzioterapeut,10481,2018-02-05
730,Fyzioterapeut,12475,2017-03-31
731,Fyzioterapeut,16875,2016-06-01
732,Fyzioterapeut,16877,2015-08-01
733,Fyzioterapeut,18841,2015-01-01
734,Fyzioterapeut,28568,2012-06-01
735,Fyzioterapeut,33846,2010-04-01
736,Fyzioterapeut,33847,2010-04-01
737,Fyzioterapeut,34411,2010-03-01
738,Fyzioterapeut,37650,2002-01-01
739,Fyzioterapeut,56755,1993-04-01
740,Fyzioterapeut,57615,1996-09-01
741,kardiologie,15016,2015-01-29
742,kardiologie,15103,2016-08-03
743,kardiologie,28563,2012-10-01
744,kardiologie,35631,2009-01-01
745,kardiologie,56758,1993-03-01
746,Fyzioterapeut,10316,2018-02-14
747,Fyzioterapeut,10504,2018-01-19
748,Fyzioterapeut,16556,2016-05-10
749,Fyzioterapeut,16635,2016-01-01
750,Fyzioterapeut,21532,2015-01-14
751,Fyzioterapeut,21776,2014-11-19
752,Fyzioterapeut,28288,2012-12-10
753,Fyzioterapeut,31609,2011-07-01
754,Fyzioterapeut,31614,2011-07-01
755,Fyzioterapeut,31782,2011-04-01
756,Fyzioterapeut,31783,2011-04-01
757,Fyzioterapeut,32916,2011-03-01
758,Fyzioterapeut,38061,2007-11-07
759,Fyzioterapeut,38062,2007-11-07
760,Fyzioterapeut,39209,2007-01-01
761,Fyzioterapeut,39391,2006-08-01
762,kardiologie,16082,2017-01-01
763,kardiologie,44179,2004-01-01
764,sexuologie,57917,1993-05-01
765,Dentální hygienistka,8,2021-10-01
766,Dentální hygienistka,2318,2020-12-09
767,Dentální hygienistka,8485,2018-09-24
768,Dentální hygienistka,13210,2017-02-01
769,Dentální hygienistka,26603,2013-01-01
770,Fyzioterapeut,515,2021-07-01
771,Fyzioterapeut,523,2021-07-01
772,Fyzioterapeut,2826,2020-09-17
773,Fyzioterapeut,4888,2020-01-15
774,Fyzioterapeut,5566,2020-01-01
775,Fyzioterapeut,5577,2019-10-19
776,Fyzioterapeut,5658,2019-10-01
777,Fyzioterapeut,5807,2019-09-01
778,Fyzioterapeut,7361,2019-02-08
779,Fyzioterapeut,8815,2019-01-01
780,Fyzioterapeut,9885,2018-05-01
781,Fyzioterapeut,10521,2018-02-01
782,Fyzioterapeut,11253,2017-11-14
783,Fyzioterapeut,13779,2017-01-01
784,Fyzioterapeut,15251,1994-05-10
785,Fyzioterapeut,15568,1999-09-01
786,Fyzioterapeut,22858,2014-05-01
787,Fyzioterapeut,26066,2013-07-01
788,Fyzioterapeut,30952,2011-10-05
789,Fyzioterapeut,31250,2011-09-01
790,Fyzioterapeut,31709,2011-01-01
791,Fyzioterapeut,34330,2010-04-01
792,Fyzioterapeut,37584,1998-01-01
793,Fyzioterapeut,37603,1999-01-01
794,Fyzioterapeut,38318,2007-09-01
795,Fyzioterapeut,48740,1996-07-01
796,Fyzioterapeut,48741,1995-01-01
797,Fyzioterapeut,50035,1998-07-01
798,Fyzioterapeut,57511,2002-01-01
799,Fyzioterapeut,57998,1993-04-01
800,Fyzioterapeut,58161,1995-02-01
801,kardiologie,525,2021-07-01
802,kardiologie,5809,2019-09-01
803,kardiologie,5812,2019-09-01
804,kardiologie,16942,2015-09-02
805,kardiologie,28624,2012-08-22
806,kardiologie,38323,2007-09-01
807,kardiologie,45958,2000-10-01
808,kardiologie,47643,1997-02-01
809,Dentální hygienistka,410,2021-07-01
810,Dentální hygienistka,1307,2021-06-01
811,Dentální hygienistka,2264,2021-01-01
812,Dentální hygienistka,2271,2021-01-01
813,Dentální hygienistka,4256,2020-03-01
814,Dentální hygienistka,5711,2019-10-01
815,Dentální hygienistka,5733,2019-09-11
816,Dentální hygienistka,6112,2019-08-01
817,Dentální hygienistka,6371,2019-07-01
818,Dentální hygienistka,15284,2016-09-01
819,Dentální hygienistka,21302,2015-04-01
820,Dentální hygienistka,30096,2012-01-01
821,Dentální hygienistka,31239,2011-09-01
822,Dentální hygienistka,37511,2008-01-01
823,Fyzioterapeut,180,2021-08-11
824,Fyzioterapeut,188,2021-08-11
825,Fyzioterapeut,799,2021-05-19
826,Fyzioterapeut,800,2021-05-19
827,Fyzioterapeut,802,2021-05-27
828,Fyzioterapeut,1081,2021-04-15
829,Fyzioterapeut,1755,2021-01-18
830,Fyzioterapeut,2012,2021-01-01
831,Fyzioterapeut,2401,2020-01-01
832,Fyzioterapeut,5426,2019-09-30
833,Fyzioterapeut,5511,2019-10-16
834,Fyzioterapeut,5512,2019-10-16
835,Fyzioterapeut,5580,2020-01-01
836,Fyzioterapeut,5586,2019-10-14
837,Fyzioterapeut,5587,2019-10-14
838,Fyzioterapeut,6170,2019-01-01
839,Fyzioterapeut,7336,2019-02-01
840,Fyzioterapeut,8182,2018-10-24
841,Fyzioterapeut,9346,2018-06-11
842,Fyzioterapeut,9409,2018-06-11
843,Fyzioterapeut,9411,2018-06-11
844,Fyzioterapeut,9420,2018-06-11
845,Fyzioterapeut,12233,2017-05-24
846,Fyzioterapeut,12693,2017-03-04
847,Fyzioterapeut,12696,2017-03-04
848,Fyzioterapeut,12698,2017-03-04
849,Fyzioterapeut,12701,2017-03-04
850,Fyzioterapeut,12705,2017-03-04
851,Fyzioterapeut,12709,2017-03-04
852,Fyzioterapeut,12713,2017-03-04
853,Fyzioterapeut,12717,2017-03-04
854,Fyzioterapeut,12719,2017-03-04
855,Fyzioterapeut,12721,2017-03-04
856,Fyzioterapeut,13700,2007-02-01
857,Fyzioterapeut,13703,2007-02-01
858,Fyzioterapeut,14511,2016-09-01
859,Fyzioterapeut,16687,2016-05-02
860,Fyzioterapeut,19889,2015-08-28
861,Fyzioterapeut,22328,2014-11-01
862,Fyzioterapeut,22417,2014-08-19
863,Fyzioterapeut,24616,2014-01-01
864,Fyzioterapeut,27142,2013-01-01
865,Fyzioterapeut,28737,2012-01-01
866,Fyzioterapeut,28741,2012-01-01
867,Fyzioterapeut,30097,2012-01-01
868,Fyzioterapeut,31388,2011-04-01
869,Fyzioterapeut,31528,2011-06-17
870,Fyzioterapeut,31563,2011-01-01
871,Fyzioterapeut,31940,2009-07-01
872,Fyzioterapeut,32826,2011-02-10
873,Fyzioterapeut,35654,2009-04-01
874,Fyzioterapeut,35953,2009-02-02
875,Fyzioterapeut,36060,2009-01-01
876,Fyzioterapeut,36063,2009-01-01
877,Fyzioterapeut,36939,2008-07-01
878,Fyzioterapeut,40385,2006-10-01
879,Fyzioterapeut,40581,2006-01-01
880,Fyzioterapeut,42824,2005-07-21
881,Fyzioterapeut,42825,2004-09-01
882,Fyzioterapeut,43210,2004-01-01
883,Fyzioterapeut,47755,1996-08-01
884,Fyzioterapeut,47757,1996-05-02
885,Fyzioterapeut,48082,1995-04-01
886,Fyzioterapeut,48539,1995-01-01
887,Fyzioterapeut,48540,1995-01-01
888,Fyzioterapeut,49211,1995-01-01
889,Fyzioterapeut,49615,1994-01-01
890,Fyzioterapeut,50403,1993-09-01
891,Fyzioterapeut,52210,1993-07-01
892,Fyzioterapeut,53571,1994-10-01
893,Fyzioterapeut,57264,2001-01-01
894,Fyzioterapeut,57267,2001-01-01
895,Fyzioterapeut,59604,1976-12-01
896,Fyzioterapeut,59637,1991-01-01
897,Fyzioterapeut,59690,1976-12-01
898,kardiologie,5443,2020-01-01
899,kardiologie,19920,2015-09-01
900,kardiologie,19923,2015-01-01
901,kardiologie,22958,2014-01-01
902,kardiologie,40337,2006-09-01
903,kardiologie,43199,2004-01-01
904,kardiologie,44925,2003-01-01
905,kardiologie,52205,1993-07-01
906,kardiologie,52206,1993-07-01
907,kardiologie,52207,1993-07-01
908,kardiologie,59595,1976-12-01
909,kardiologie,59650,1976-12-01
910,sexuologie,17034,2016-04-10
911,sexuologie,43124,2004-07-01
912,Dentální hygienistka,251,2021-09-01
913,Dentální hygienistka,5835,2019-09-11
914,Dentální hygienistka,11862,2017-08-04
915,Dentální hygienistka,33695,2010-07-01
916,Dentální hygienistka,42812,2004-10-01
917,Fyzioterapeut,3104,2020-08-01
918,Fyzioterapeut,3565,2020-05-05
919,Fyzioterapeut,4277,2020-03-01
920,Fyzioterapeut,5322,2019-01-01
921,Fyzioterapeut,9386,2018-06-01
922,Fyzioterapeut,9944,2018-04-06
923,Fyzioterapeut,9945,2018-04-06
924,Fyzioterapeut,11607,2017-09-12
925,Fyzioterapeut,11608,2017-09-12
926,Fyzioterapeut,11899,2017-08-01
927,Fyzioterapeut,13354,2017-01-09
928,Fyzioterapeut,13355,2017-01-09
929,Fyzioterapeut,13356,2017-01-09
930,Fyzioterapeut,13357,2017-01-09
931,Fyzioterapeut,15860,2011-12-06
932,Fyzioterapeut,19260,2020-01-01
933,Fyzioterapeut,19565,2015-10-01
934,Fyzioterapeut,31884,2011-06-01
935,Fyzioterapeut,45824,2001-04-01
936,Fyzioterapeut,50117,1995-01-01
937,Fyzioterapeut,55397,1994-05-01
938,Fyzioterapeut,55398,1994-05-01
939,Fyzioterapeut,58070,1993-02-01
940,Fyzioterapeut,58095,1992-10-01
941,Fyzioterapeut,60428,1976-12-01
942,Fyzioterapeut,60451,1976-12-01
943,kardiologie,19011,2012-11-20
944,kardiologie,23925,2014-01-01
945,kardiologie,60382,1976-12-01
946,sexuologie,34828,2009-01-01
947,sexuologie,60444,1976-12-01
948,sexuologie,60445,1976-12-01
949,sexuologie,60458,1976-12-01
950,Dentální hygienistka,329,2021-08-01
951,Dentální hygienistka,568,2021-06-21
952,Dentální hygienistka,649,2021-05-31
953,Dentální hygienistka,765,2021-05-24
954,Dentální hygienistka,805,2021-05-17
955,Dentální hygienistka,880,2021-05-05
956,Dentální hygienistka,882,2021-05-10
957,Dentální hygienistka,1045,2021-06-01
958,Dentální hygienistka,1269,2021-03-29
959,Dentální hygienistka,1352,2021-03-17
960,Dentální hygienistka,1515,2021-04-01
961,Dentální hygienistka,1654,2021-01-25
962,Dentální hygienistka,1718,2020-11-11
963,Dentální hygienistka,2197,2020-10-21
964,Dentální hygienistka,2337,2020-01-01
965,Dentální hygienistka,2355,2020-01-01
966,Dentální hygienistka,2379,2020-12-02
967,Dentální hygienistka,2380,2020-12-02
968,Dentální hygienistka,2630,2020-10-01
969,Dentální hygienistka,2746,2020-10-05
970,Dentální hygienistka,2765,2020-10-01
971,Dentální hygienistka,2774,2020-09-21
972,Dentální hygienistka,2817,2020-08-17
973,Dentální hygienistka,2831,2020-09-16
974,Dentální hygienistka,2844,2020-09-14
975,Dentální hygienistka,2860,2020-09-07
976,Dentální hygienistka,2864,2020-09-09
977,Dentální hygienistka,3023,2020-08-10
978,Dentální hygienistka,3064,2020-08-05
979,Dentální hygienistka,3230,2020-06-01
980,Dentální hygienistka,3231,2020-06-29
981,Dentální hygienistka,3258,2020-06-29
982,Dentální hygienistka,3259,2020-06-17
983,Dentální hygienistka,3348,2020-06-15
984,Dentální hygienistka,3352,2020-06-11
985,Dentální hygienistka,3423,2020-06-10
986,Dentální hygienistka,3424,2020-06-10
987,Dentální hygienistka,3831,2020-04-02
988,Dentální hygienistka,4002,2020-04-01
989,Dentální hygienistka,4013,2020-03-25
990,Dentální hygienistka,4019,2020-02-24
991,Dentální hygienistka,4299,2019-01-14
992,Dentální hygienistka,4635,2020-01-27
993,Dentální hygienistka,4730,2020-01-22
994,Dentální hygienistka,4820,2020-01-15
995,Dentální hygienistka,4857,2020-01-01
996,Dentální hygienistka,4865,2020-01-01
997,Dentální hygienistka,4883,2019-10-09
998,Dentální hygienistka,5303,2019-11-15
999,Dentální hygienistka,5613,2019-10-09
1000,Dentální hygienistka,5618,2019-11-01
1001,Dentální hygienistka,5669,2019-09-18
1002,Dentální hygienistka,5797,2019-08-26
1003,Dentální hygienistka,6020,2019-07-17
1004,Dentální hygienistka,6021,2019-07-17
1005,Dentální hygienistka,6047,2019-08-12
1006,Dentální hygienistka,6113,2019-07-29
1007,Dentální hygienistka,6190,2019-06-26
1008,Dentální hygienistka,6265,2019-06-19
1009,Dentální hygienistka,6267,2019-07-03
1010,Dentální hygienistka,6688,2019-05-02
1011,Dentální hygienistka,7188,2019-03-01
1012,Dentální hygienistka,7605,2019-03-01
1013,Dentální hygienistka,7607,2017-06-01
1014,Dentální hygienistka,7665,2019-01-01
1015,Dentální hygienistka,7692,2018-10-29
1016,Dentální hygienistka,7771,2019-01-01
1017,Dentální hygienistka,7779,2019-01-01
1018,Dentální hygienistka,7903,2018-11-26
1019,Dentální hygienistka,8196,2018-10-31
1020,Dentální hygienistka,8312,2018-10-01
1021,Dentální hygienistka,8321,2018-10-10
1022,Dentální hygienistka,8442,2018-09-26
1023,Dentální hygienistka,8601,2018-09-03
1024,Dentální hygienistka,8793,2018-08-13
1025,Dentální hygienistka,8897,2018-07-25
1026,Dentální hygienistka,9047,2018-07-02
1027,Dentální hygienistka,9049,2018-07-18
1028,Dentální hygienistka,9052,2018-07-18
1029,Dentální hygienistka,9213,2018-06-06
1030,Dentální hygienistka,9560,2018-06-01
1031,Dentální hygienistka,9675,2018-05-21
1032,Dentální hygienistka,9722,2018-06-01
1033,Dentální hygienistka,9743,2018-05-09
1034,Dentální hygienistka,9798,2018-05-01
1035,Dentální hygienistka,9966,2018-04-04
1036,Dentální hygienistka,9982,2018-04-04
1037,Dentální hygienistka,10084,2018-03-12
1038,Dentální hygienistka,10159,2018-04-01
1039,Dentální hygienistka,10263,2017-10-01
1040,Dentální hygienistka,10491,2018-04-01
1041,Dentální hygienistka,10500,2018-01-18
1042,Dentální hygienistka,10515,2018-01-22
1043,Dentální hygienistka,10547,2018-01-31
1044,Dentální hygienistka,10573,2018-04-01
1045,Dentální hygienistka,10583,2018-04-01
1046,Dentální hygienistka,10737,2018-01-01
1047,Dentální hygienistka,10773,2018-01-01
1048,Dentální hygienistka,10913,2017-12-11
1049,Dentální hygienistka,10915,2017-11-01
1050,Dentální hygienistka,11170,2017-11-20
1051,Dentální hygienistka,11186,2017-11-01
1052,Dentální hygienistka,11468,2017-10-02
1053,Dentální hygienistka,11487,2018-01-01
1054,Dentální hygienistka,11591,2017-04-22
1055,Dentální hygienistka,11604,2017-11-01
1056,Dentální hygienistka,11650,2017-12-01
1057,Dentální hygienistka,11662,2017-03-06
1058,Dentální hygienistka,11748,2017-08-28
1059,Dentální hygienistka,11754,2017-07-26
1060,Dentální hygienistka,11858,2018-01-01
1061,Dentální hygienistka,12054,2017-06-28
1062,Dentální hygienistka,12159,2017-06-14
1063,Dentální hygienistka,12212,2017-01-01
1064,Dentální hygienistka,12217,2017-01-01
1065,Dentální hygienistka,12799,2017-03-06
1066,Dentální hygienistka,12960,2017-02-13
1067,Dentální hygienistka,13387,2017-01-01
1068,Dentální hygienistka,13551,2017-04-01
1069,Dentální hygienistka,13566,2016-12-05
1070,Dentální hygienistka,13576,2016-11-30
1071,Dentální hygienistka,13726,2016-11-28
1072,Dentální hygienistka,13765,2016-11-24
1073,Dentální hygienistka,14141,2016-10-01
1074,Dentální hygienistka,14422,2016-09-15
1075,Dentální hygienistka,14614,2016-10-01
1076,Dentální hygienistka,15175,2016-09-01
1077,Dentální hygienistka,15341,2016-06-01
1078,Dentální hygienistka,15355,2016-08-01
1079,Dentální hygienistka,15360,2016-06-08
1080,Dentální hygienistka,15366,2016-08-01
1081,Dentální hygienistka,15956,2015-08-12
1082,Dentální hygienistka,16387,2015-06-01
1083,Dentální hygienistka,16548,2016-04-01
1084,Dentální hygienistka,16561,2016-05-01
1085,Dentální hygienistka,17017,2016-03-07
1086,Dentální hygienistka,17326,2015-04-01
1087,Dentální hygienistka,17402,2014-11-03
1088,Dentální hygienistka,17903,2015-10-29
1089,Dentální hygienistka,17983,2015-06-29
1090,Dentální hygienistka,18188,2016-01-04
1091,Dentální hygienistka,18366,2015-10-01
1092,Dentální hygienistka,18444,2015-05-27
1093,Dentální hygienistka,19178,2014-11-13
1094,Dentální hygienistka,19184,2015-03-09
1095,Dentální hygienistka,19186,2014-12-03
1096,Dentální hygienistka,19281,2015-08-01
1097,Dentální hygienistka,19286,2015-01-01
1098,Dentální hygienistka,19463,2015-06-22
1099,Dentální hygienistka,19465,2015-09-01
1100,Dentální hygienistka,19541,2014-12-17
1101,Dentální hygienistka,19546,2014-10-01
1102,Dentální hygienistka,19582,2014-11-05
1103,Dentální hygienistka,20091,2014-10-10
1104,Dentální hygienistka,20100,2014-02-01
1105,Dentální hygienistka,20635,2015-01-01
1106,Dentální hygienistka,20637,2015-01-01
1107,Dentální hygienistka,20644,2015-07-01
1108,Dentální hygienistka,20683,2015-03-01
1109,Dentální hygienistka,20739,2017-06-26
1110,Dentální hygienistka,20851,2012-06-06
1111,Dentální hygienistka,21047,2015-01-01
1112,Dentální hygienistka,22173,2014-09-01
1113,Dentální hygienistka,22263,2014-03-03
1114,Dentální hygienistka,22592,2014-05-05
1115,Dentální hygienistka,22607,2014-09-01
1116,Dentální hygienistka,22656,2014-08-04
1117,Dentální hygienistka,23318,2014-01-01
1118,Dentální hygienistka,23323,2014-03-10
1119,Dentální hygienistka,23327,2014-01-01
1120,Dentální hygienistka,23447,2014-03-01
1121,Dentální hygienistka,23550,2014-03-19
1122,Dentální hygienistka,23650,2014-03-01
1123,Dentální hygienistka,24076,2014-04-01
1124,Dentální hygienistka,24100,2014-01-01
1125,Dentální hygienistka,24127,2014-01-01
1126,Dentální hygienistka,24973,2013-03-01
1127,Dentální hygienistka,24977,2013-01-21
1128,Dentální hygienistka,26581,2013-03-01
1129,Dentální hygienistka,26775,2013-06-01
1130,Dentální hygienistka,26879,2013-07-01
1131,Dentální hygienistka,27049,2013-05-01
1132,Dentální hygienistka,27792,2013-01-01
1133,Dentální hygienistka,27961,2013-01-01
1134,Dentální hygienistka,28492,2012-09-01
1135,Dentální hygienistka,28791,2012-10-01
1136,Dentální hygienistka,29037,2012-04-01
1137,Dentální hygienistka,29175,2012-02-01
1138,Dentální hygienistka,29179,2012-02-01
1139,Dentální hygienistka,29182,2012-10-01
1140,Dentální hygienistka,29247,2012-01-01
1141,Dentální hygienistka,29252,2012-03-09
1142,Dentální hygienistka,29267,2012-07-25
1143,Dentální hygienistka,29291,2012-09-01
1144,Dentální hygienistka,29412,2012-03-16
1145,Dentální hygienistka,29461,2012-04-01
1146,Dentální hygienistka,29470,2012-07-01
1147,Dentální hygienistka,29491,2012-04-27
1148,Dentální hygienistka,29534,2012-07-15
1149,Dentální hygienistka,29594,2012-01-01
1150,Dentální hygienistka,29606,2011-01-11
1151,Dentální hygienistka,30245,2012-01-01
1152,Dentální hygienistka,30311,2012-03-21
1153,Dentální hygienistka,30600,2012-01-01
1154,Dentální hygienistka,30863,2012-01-01
1155,Dentální hygienistka,30955,2011-08-15
1156,Dentální hygienistka,30959,2011-10-19
1157,Dentální hygienistka,31142,2011-07-01
1158,Dentální hygienistka,31428,2011-04-01
1159,Dentální hygienistka,31478,2011-08-01
1160,Dentální hygienistka,31571,2011-01-01
1161,Dentální hygienistka,32473,2011-01-01
1162,Dentální hygienistka,32992,2011-01-01
1163,Dentální hygienistka,33351,2010-08-01
1164,Dentální hygienistka,33512,2010-08-01
1165,Dentální hygienistka,33706,2010-06-01
1166,Dentální hygienistka,34297,2010-01-01
1167,Dentální hygienistka,34808,2013-04-22
1168,Dentální hygienistka,35474,2009-05-01
1169,Dentální hygienistka,36187,2009-01-01
1170,Dentální hygienistka,36233,2009-05-01
1171,Dentální hygienistka,36285,2009-01-01
1172,Dentální hygienistka,36411,2009-01-01
1173,Dentální hygienistka,36477,2009-01-01
1174,Dentální hygienistka,36603,2008-04-01
1175,Dentální hygienistka,36946,2008-01-28
1176,Dentální hygienistka,37006,2008-09-01
1177,Dentální hygienistka,37073,2008-06-02
1178,Dentální hygienistka,37890,2008-01-01
1179,Dentální hygienistka,38714,2007-06-07
1180,Dentální hygienistka,39220,2007-01-01
1181,Dentální hygienistka,40258,2006-10-01
1182,Dentální hygienistka,40263,2006-04-07
1183,Dentální hygienistka,41416,2005-07-20
1184,Dentální hygienistka,41528,2005-04-01
1185,Dentální hygienistka,41600,2005-10-01
1186,Dentální hygienistka,41974,2005-04-23
1187,Dentální hygienistka,42271,2005-01-01
1188,Dentální hygienistka,42407,2005-03-07
1189,Dentální hygienistka,43010,2004-01-01
1190,Dentální hygienistka,43571,2004-01-01
1191,Dentální hygienistka,43716,2003-09-01
1192,Dentální hygienistka,43794,2004-01-01
1193,Dentální hygienistka,44659,2003-10-01
1194,Dentální hygienistka,45849,2001-04-01
1195,Dentální hygienistka,47838,1996-02-01
1196,Dentální hygienistka,47848,1996-02-01
1197,Dentální hygienistka,48139,1995-04-01
1198,Dentální hygienistka,49750,1993-10-01
1199,Dentální hygienistka,50784,1993-05-01
1200,Dentální hygienistka,52614,1993-03-01
1201,Dentální hygienistka,57072,1996-10-01
1202,Dentální hygienistka,57767,1998-01-01
1203,Fyzioterapeut,146,2021-09-01
1204,Fyzioterapeut,196,2021-08-09
